image,img_w,img_h,x,y,w,h,subset
9aca6a26b22d15.jpg,3504,3504,1711,1205,393,265,test
bf9bd99fc55ca0.jpg,3600,3600,1290,735,277,166,test
7a27fcad1680cd.jpg,1000,1000,479,168,205,75,test
61d6a7a48aec73.jpg,2056,2056,940,30,338,115,test
3be9a103fa46ed.jpg,3456,3456,1573,881,446,344,test
f6feea07ffa683.jpg,1636,1636,675,429,80,70,test
86291f48d5cfc2.jpg,1642,1642,117,148,1498,1058,test
bb5c002800d288.jpg,1220,1220,8,362,566,304,test
07548c500fcf27.jpg,3483,3483,1838,706,402,224,test
5a622b503e0eb9.jpg,3599,3599,1551,354,1304,1018,test
0e102839e5ebeb.jpg,3456,3456,1374,651,639,399,test
7b16618caf4a8a.jpg,1197,1197,52,74,1090,800,test
666dde072ea28b.jpg,3471,3471,1230,516,1118,871,test
896f6b0246eafd.jpg,952,952,16,11,928,869,test
322f964c24805b.jpg,3599,3599,1396,554,298,188,test
04d66029db39c8.jpg,2646,2646,346,326,1383,714,test
8469a0bda24d1b.jpg,2902,2902,1991,45,896,541,test
c42b4ff684f09f.jpg,3600,3600,24,34,2369,1277,test
553a1388e38fe3.jpg,452,452,5,0,447,137,test
2795b4b1340f1c.jpg,1140,1140,643,10,202,113,test
e41df71addc3ca.jpg,3600,3600,1324,939,456,157,test
6badbf2621174d.jpg,2234,2234,265,321,171,92,test
693070e40fc294.jpg,3599,3599,2041,902,323,180,test
fd6f4bcd87de94.jpg,3599,3599,1243,1061,612,529,test
c8f622c50c4f15.jpg,3356,3356,1354,37,763,293,test
b294cce4edaaf1.jpg,1742,1742,231,231,1057,747,test
9ed25b81a265bb.jpg,1289,1289,115,54,920,485,test
16815b026afc7c.jpg,477,477,5,76,467,332,test
65f22e9d1d7885.jpg,1497,1497,1,31,1189,1038,test
ceeed074a35053.jpg,3600,3600,942,103,1450,1080,test
838ee8481289bc.jpg,3599,3599,667,890,866,361,test
adb3e48f45047d.jpg,1623,1623,1263,283,121,80,test
9a8d189ff0ad16.jpg,3599,3599,1308,1168,201,81,test
df0d2b3459cbec.jpg,3456,3456,1091,237,1245,1014,test
7f2760893fa115.jpg,3600,3600,1827,817,551,427,test
ec5bd4ea26ceaa.jpg,2700,2700,1598,16,280,128,test
d0333b961239e3.jpg,3599,3599,617,390,2035,994,test
b4dfe04d3971b4.jpg,3504,3504,1636,851,373,336,test
ede0fd86c5b4dd.jpg,3456,3456,1447,732,619,508,test
6997640bbffb2c.jpg,2560,2560,791,78,265,109,test
f32f098b239f44.jpg,974,974,47,105,920,644,test
4a972f5b942a91.jpg,2274,2274,604,85,1033,740,test
71ae1e924071d7.jpg,2204,2204,958,108,305,148,test
67b42907d23a43.jpg,3456,3456,1561,855,264,223,test
348cd2be506bd1.jpg,1888,1888,101,198,1736,870,test
cb9c5b85ea97a1.jpg,3599,3599,2041,849,375,262,test
cdd935b7984990.jpg,1451,1451,0,345,58,21,test
697117e6b122f1.jpg,2335,2335,388,51,842,545,test
a20a80b6002fbe.jpg,2236,2236,1165,201,484,167,test
2b8a991cc65fc1.jpg,1114,1114,375,56,630,276,test
7423f68cf97eae.jpg,3599,3599,1274,832,658,220,test
3d49b238fb99e9.jpg,877,877,16,12,854,567,test
1f5c962a26edb3.jpg,2042,2042,478,35,547,204,test
5393d44d2331df.jpg,3596,3596,1988,991,467,279,test
2824fa447b60ba.jpg,3599,3599,1506,1328,302,118,test
f04df2d7475655.jpg,3012,3012,592,132,594,256,test
0e804c18270985.jpg,742,742,126,71,471,381,test
b0cce309a38a67.jpg,3600,3600,1391,830,614,225,test
61299c2ce4cace.jpg,922,922,283,244,349,311,test
801e88e59cf671.jpg,3599,3599,1617,808,452,412,test
547c7c14475f19.jpg,3600,3600,1214,865,259,122,test
ede777977b77c7.jpg,3599,3599,871,778,1490,1128,test
95473eb2ca33b1.jpg,3599,3599,545,1007,563,205,test
3bf6d9eb3361bd.jpg,1775,1775,0,54,1775,1499,test
8edb92c14b455a.jpg,368,368,3,33,362,267,test
018854b4fcf3fc.jpg,885,885,621,29,78,32,test
9338a2e4b50022.jpg,1356,1356,520,120,691,557,test
6ccd3919bb8be4.jpg,3600,3600,0,975,131,364,test
e84f0617db5dff.jpg,1400,1400,136,252,1109,676,test
0959fc70030d39.jpg,3456,3456,1723,635,421,321,test
bbf34c51e0b678.jpg,1427,1427,420,54,386,188,test
f9deb9cb731700.jpg,3393,3393,2754,0,351,53,test
86202a233f51ae.jpg,3599,3599,1621,1017,966,272,test
bb5a28d49eb6b6.jpg,1316,1316,50,139,1188,735,test
14c18e51ad2d7d.jpg,3600,3600,1839,691,486,352,test
ab581f223c45cb.jpg,3599,3599,2052,664,909,423,test
f5cbaa795209bd.jpg,3600,3600,1243,729,407,322,test
bc13c73d1f96f7.jpg,3154,3154,692,5,1310,653,test
1449ef9eb15115.jpg,2563,2563,796,193,936,764,test
17c5312b2b0f51.jpg,3599,3599,1347,851,1257,232,test
3cc99e347599e7.jpg,3599,3599,1720,1156,76,32,test
2d63de38402270.jpg,3599,3599,1872,1412,267,158,test
8ab2e754b324ef.jpg,3599,3599,1633,1065,362,150,test
af7ec41853a8ef.jpg,3599,3599,1796,1267,194,176,test
af6a624ee27b90.jpg,3600,3600,1658,1111,230,115,test
0f5ffc46b7b603.jpg,3600,3600,1654,579,299,247,test
f9e8c37fea7a42.jpg,3504,3504,1862,729,643,252,test
4ad2b6b22baf36.jpg,3599,3599,1119,32,373,152,test
e75c1eae178fa1.jpg,3599,3599,1778,1025,225,188,test
17642868b3d212.jpg,1952,1952,574,20,1372,1012,test
a7b2ee96487c21.jpg,3600,3600,57,290,1375,975,test
99848b40d80cf7.jpg,596,596,0,8,596,615,test
8df58eda290a5d.jpg,670,670,3,9,645,626,test
8b8f83212e0cbc.jpg,1691,1691,879,117,505,346,test
0980319851fb00.jpg,3599,3599,1013,1109,497,161,test
1491ef054d218d.jpg,2125,2125,287,110,182,103,test
fc50cf43399166.jpg,352,352,184,95,156,148,test
697a231c01564f.jpg,1750,1750,157,121,1430,885,test
ad0fbe4f5f7e13.jpg,1660,1660,291,56,1093,702,test
c9975b1b543cd3.jpg,1180,1180,350,18,305,68,test
5b3e396ac9e910.jpg,3456,3456,1324,892,421,296,test
0ae7b3e0a043d3.jpg,2196,2196,209,152,318,146,test
b5f53add7979cb.jpg,3599,3599,1504,617,465,141,test
000b8d89c738bd.jpg,293,293,0,1,293,316,test
1688aad075aa12.jpg,3599,3599,1223,572,948,954,test
9ee4a0f347e94a.jpg,2220,2220,756,725,178,141,test
8c34652d3650e1.jpg,3600,3600,535,76,2059,906,test
9ca14de55fefe9.jpg,2901,2901,1033,342,987,894,test
9ee60be65e3ba5.jpg,1844,1844,1770,170,72,212,test
a55332cab45ccd.jpg,3600,3600,972,940,583,314,test
c5d366a6602932.jpg,3599,3599,1294,696,382,343,test
707778a3e2ff14.jpg,1146,1146,0,6,1102,1311,test
8ae8671e01d578.jpg,3456,3456,1602,907,285,235,test
f10a2af8ea5c6f.jpg,3599,3599,899,1450,437,295,test
4f994158d34b43.jpg,3599,3599,549,898,1711,905,test
60b614b1d02caf.jpg,3599,3599,825,0,1822,961,test
cdef11e32ed850.jpg,3599,3599,3241,0,358,267,test
3d769c251bb484.jpg,3599,3599,1536,247,629,168,test
028ae88bec32d6.jpg,3599,3599,1559,1048,265,191,test
cbe8c1c41695f9.jpg,3599,3599,1617,1043,260,155,test
903bff29cfa6e3.jpg,938,938,5,97,913,571,test
d41eca2730cc7c.jpg,3599,3599,660,156,1577,1306,test
a7ee0c04917822.jpg,1497,1497,515,208,524,389,test
6451818eb1923c.jpg,1852,1852,79,37,214,88,test
d797a7c086f9a9.jpg,1130,1130,612,60,291,93,test
68d0b717f1bb69.jpg,658,658,2,86,113,64,test
abeb5e6123187f.jpg,2784,2784,1531,609,752,202,test
e25c3105ac8d99.jpg,3600,3600,1840,873,1185,738,test
7f7e656eabc1a2.jpg,3599,3599,1808,1363,303,201,test
37269dbb569b3e.jpg,3456,3456,1422,761,616,379,test
567e2e9d08c0b1.jpg,3144,3144,1625,117,408,168,test
34a9cc57c527fa.jpg,2375,2375,304,125,1055,650,test
2175f4b73ceabd.jpg,3600,3600,2063,500,576,387,test
452b069086d211.jpg,3600,3600,869,36,1599,768,test
799742fb91af68.jpg,2398,2398,1636,660,423,154,test
83eef71ee7ecbb.jpg,3600,3600,1806,1237,190,103,test
83b59b47b9285a.jpg,3456,3456,1588,806,503,381,test
e9e04205d1a275.jpg,3600,3600,1375,1774,285,239,test
baa8310254411b.jpg,2141,2141,385,145,1699,1129,test
7b9abd4fe31ab4.jpg,1636,1636,236,9,422,339,test
d7eba81990ee04.jpg,1592,1592,7,211,175,123,test
764dbffa25b367.jpg,1224,1224,195,132,914,658,test
f3009f1d3c2955.jpg,3600,3600,1468,942,867,588,test
dbc8d87eaf5959.jpg,3600,3600,1625,910,279,162,test
3679aa63e61e0d.jpg,3600,3600,1883,957,685,194,test
54101dfd9ed67a.jpg,1769,1769,541,29,518,241,test
cb5f0bea75d7fb.jpg,3039,3039,109,1296,521,176,test
293a3b06a2f8fe.jpg,1220,1220,494,443,214,137,test
787cc59b80d956.jpg,3600,3600,1130,524,1258,748,test
5f8a4ebe775b0b.jpg,2240,2240,900,665,294,100,test
9034b0d5263cf8.jpg,3599,3599,1495,587,327,106,test
ba9b85954397ab.jpg,2776,2776,820,449,1544,967,test
334b7479cb5c6a.jpg,3599,3599,1,406,453,554,test
77c04b56f8fb5d.jpg,710,710,0,0,705,820,test
fb12ac6d0564be.jpg,1794,1794,136,123,1574,1049,test
0d3bad1e10c03e.jpg,302,302,0,3,301,300,test
3ff12313d5e692.jpg,3600,3600,1256,1209,221,74,test
cd63feae4b7566.jpg,785,785,2,0,783,632,test
2d893b827a3772.jpg,3599,3599,1836,784,789,213,test
c9dae3c96bddaa.jpg,2282,2282,659,444,866,630,test
c7f1ff4d0dc0da.jpg,1476,1476,1252,303,215,113,test
8ab79b5c100042.jpg,3599,3599,2445,1238,236,124,test
62bc34d52d7bcd.jpg,1902,1902,1,50,165,131,test
2d8928fbf204b2.jpg,1566,1566,665,32,414,163,test
afd587cf2c1d3e.jpg,1853,1853,655,245,611,385,test
52fa06083d9f8c.jpg,3072,3072,694,501,1357,834,test
df225d36098aaf.jpg,3599,3599,1100,874,430,148,test
aab622a8a2329f.jpg,3599,3599,1500,894,236,84,test
324b954f88d1c7.jpg,3599,3599,1095,1663,167,71,test
572d731eb76561.jpg,3504,3504,1441,728,556,409,test
f37529dc3e180f.jpg,3599,3599,1090,628,645,777,test
a1eeec0050c89b.jpg,3456,3456,1045,665,786,503,test
160a784512233b.jpg,1253,1253,533,292,257,150,test
61031acffcbc26.jpg,3600,3600,1269,1058,222,111,test
ed57917201ea58.jpg,1076,1076,548,44,130,58,test
0e1d1976dac358.jpg,264,264,3,20,259,138,test
5da737fce7e148.jpg,3599,3599,1179,841,1040,336,test
450e149ba1b6dd.jpg,3600,3600,1771,5,1181,405,test
b956d27ae7000f.jpg,3599,3599,0,584,78,176,test
5b5387b61ed167.jpg,758,758,657,33,100,74,test
ae788a1717afef.jpg,3456,3456,1348,625,653,405,test
1c8792b70c07dc.jpg,3324,3324,1575,69,552,230,test
ae1f75be5fee4d.jpg,3599,3599,1810,1326,134,81,test
d85af5a6e59a39.jpg,3599,3599,511,0,1795,1006,test
2627c0fab952e0.jpg,3456,3456,1180,878,375,294,test
12751135e77eff.jpg,3599,3599,1092,158,424,180,test
c64308452bfe9e.jpg,3456,3456,1506,200,1114,903,test
5a506866328b69.jpg,1361,1361,1035,124,124,113,test
f8bb5d681f5c5c.jpg,762,762,10,49,744,567,test
b6192cf55ba496.jpg,2240,2240,1482,230,744,439,test
ab19d933635531.jpg,3401,3401,669,343,707,659,test
5f77aa8b76c1f1.jpg,3600,3600,1077,805,1541,595,test
bb6690b8821a3c.jpg,593,593,155,139,164,104,test
7af71e634ca8d1.jpg,3599,3599,0,2295,138,107,test
f5f4a58bb53de9.jpg,496,496,0,0,496,656,test
574b42aabcdf41.jpg,3599,3599,1474,1459,458,210,test
b98103a3a110c9.jpg,3600,3600,2043,128,1350,887,test
e267be16e6d4f5.jpg,3600,3600,3528,849,72,191,test
2141c8255fca9e.jpg,633,633,13,30,615,401,test
e00a7e43789721.jpg,3600,3600,1643,1101,371,178,test
3842ed0c6d7cb5.jpg,3600,3600,1457,1475,646,456,test
7d0f46dd5f4108.jpg,3008,3008,1069,833,311,124,test
89a035c00d011e.jpg,1687,1687,31,77,1578,978,test
42f300c5af99ec.jpg,380,380,0,8,70,36,test
0f8c5758317d6e.jpg,640,640,291,19,116,42,test
4648030ba32021.jpg,2240,2240,965,644,212,79,test
aa93b338132486.jpg,3456,3456,1226,661,810,461,test
53e056eee055e9.jpg,3456,3456,1378,840,494,317,test
41c2934eae921b.jpg,3456,3456,937,139,1441,914,test
acee53497925ee.jpg,1530,1530,256,159,753,486,test
c8e07ce7543e34.jpg,494,494,9,4,483,180,test
939d25c32518e7.jpg,2336,2336,290,31,779,427,test
773263d6649eba.jpg,228,228,9,10,216,158,test
9306df518676ab.jpg,3599,3599,1570,1245,276,165,test
6b1ae5d9c184dd.jpg,473,473,0,10,438,194,test
06c2ae712d1b9a.jpg,3599,3599,1062,212,1563,1086,test
5d37b72b725765.jpg,3600,3600,1842,708,1473,511,test
2ba8d991e4354e.jpg,3599,3599,1586,1138,377,178,test
9ed6c370914a6a.jpg,832,832,27,55,795,599,test
6280646408f5da.jpg,1968,1968,0,322,76,145,test
dd971f5d6bb861.jpg,3504,3504,1933,1390,567,279,test
0564c1490a9c81.jpg,3600,3600,0,357,83,137,test
2d8014beba909b.jpg,237,237,0,1,237,262,test
ea5390436e4feb.jpg,3599,3599,2282,63,417,212,test
ee6edb4ec872b1.jpg,2560,2560,2,224,249,278,test
7399c568497ba5.jpg,3456,3456,1366,487,520,493,test
2333631c993488.jpg,3599,3599,0,845,695,287,test
9e9275131bab1f.jpg,2240,2240,691,435,340,221,test
0b5016a2258683.jpg,3196,3196,2018,24,656,439,test
68e4eb56d6cd76.jpg,3599,3599,2003,834,1141,316,test
e144a36efc7af1.jpg,3456,3456,1448,510,924,599,test
e2bc40468309f5.jpg,1320,1320,790,133,378,242,test
bb01ac0ab919ab.jpg,649,649,0,0,649,738,test
ef61001d7b28a7.jpg,1070,1070,0,8,1049,1221,test
cf7ac4b8b964cf.jpg,3600,3600,1690,743,402,352,test
cdb6deb4f42c3d.jpg,1899,1899,119,69,472,149,test
2c1fa196e5cb6a.jpg,798,798,228,112,275,125,test
41d5e1e76635a9.jpg,3599,3599,871,980,580,235,test
b0f3682f00b474.jpg,2740,2740,1783,259,791,452,test
39693d37fd9048.jpg,964,964,217,125,151,54,test
ff9b7181df6a88.jpg,3600,3600,2715,115,403,225,test
cc11a63980031d.jpg,1274,1274,152,107,987,607,test
5684a5711b660a.jpg,3504,3504,1413,875,295,303,test
fc00822cd9c763.jpg,1215,1215,275,233,841,452,test
e4c021f37d8915.jpg,2240,2240,762,758,191,97,test
d0f2dbbe4af035.jpg,3600,3600,846,207,1792,1477,test
9cfd3f15228077.jpg,3600,3600,1663,253,253,168,test
b6b5927e27dfa3.jpg,1316,1316,469,138,85,53,test
d24cbc77e471d7.jpg,236,236,4,0,229,197,test
ce77355243700a.jpg,2240,2240,815,529,233,86,test
5e59791da088e8.jpg,3559,3559,2117,0,1156,715,test
f5b4339c468426.jpg,1893,1893,67,75,1812,1394,test
5fb1d9a2d35472.jpg,3456,3456,1363,579,475,381,test
aeb7e2ba134442.jpg,3504,3504,1381,1004,344,275,test
287c542a204c7d.jpg,3599,3599,2075,1171,283,148,test
feb40ceb71f116.jpg,3600,3600,852,16,585,331,test
87bee76de8d980.jpg,2764,2764,426,8,470,242,test
f1e3b2ec7c1eb3.jpg,1440,1440,1174,146,260,166,test
379e1798a56758.jpg,286,286,1,23,280,231,test
f90cc7fc0d26be.jpg,2678,2678,1186,12,832,286,test
0c9304ddd0ba35.jpg,3599,3599,1705,1098,176,158,test
ea7968eb4c699f.jpg,1171,1171,381,90,712,480,test
aa6e234d55c760.jpg,3600,3600,315,445,2090,1369,test
66b6692bd7422b.jpg,1596,1596,284,83,762,544,test
3b53b8a27b7f66.jpg,1883,1883,191,300,620,462,test
587e8e987dfed9.jpg,3599,3599,996,714,625,330,test
f24db310f2107f.jpg,924,924,553,10,370,280,test
e43970b00a6427.jpg,3599,3599,1344,1094,311,199,test
7e6dde9e6e3d86.jpg,3504,3504,557,701,1671,661,test
2ce2ba9f3bcb13.jpg,3004,3004,282,219,287,158,test
c5ec8159ac6623.jpg,1119,1119,23,92,1082,799,test
a799a8936ea847.jpg,3599,3599,1913,28,966,369,test
e9ad1e1c8ef7d8.jpg,3600,3600,1914,1460,299,268,test
297f90d2d86efb.jpg,1396,1396,37,137,1323,797,test
5b1fae9d528b50.jpg,3600,3600,1258,853,360,235,test
13b672267527d5.jpg,1190,1190,816,58,365,210,test
5a60e3b9ee2280.jpg,1800,1800,1142,153,174,84,test
fd0aac390eec77.jpg,2240,2240,0,260,356,322,test
fa5cfbb7f718ba.jpg,3599,3599,737,1043,2453,1311,test
71ee308dd2c5ee.jpg,1432,1432,0,31,62,129,test
729e7b97f16e81.jpg,222,222,1,2,220,208,test
ca2297fc8dabbf.jpg,3599,3599,808,1504,1114,811,test
2a16141e5a9944.jpg,3585,3585,2403,33,927,257,test
789b9ef855bd54.jpg,2896,2896,1044,84,378,173,test
2ceeb474710251.jpg,3599,3599,1969,1014,274,233,test
37aa96c238db7d.jpg,3050,3050,2532,97,461,197,test
264b7f5045f3ab.jpg,820,820,0,8,820,850,test
c68b96e0798f84.jpg,3600,3600,1675,994,183,154,test
9736c48465a6d5.jpg,1054,1054,14,43,1027,722,test
99a7d4997fdb28.jpg,3599,3599,1882,1618,271,109,test
b6396d74df87af.jpg,618,618,175,51,152,67,test
79eaf9ff90279c.jpg,3599,3599,0,1365,65,301,test
bab319f4717163.jpg,3600,3600,1572,1319,425,250,test
abae280e047de8.jpg,3456,3456,1348,789,730,559,test
28ded3d353a9b7.jpg,3599,3599,2135,955,506,315,test
588a486407280c.jpg,3456,3456,1087,815,611,474,test
c13a935fcf6e4d.jpg,725,725,1,12,715,680,test
302b12a1bf28c8.jpg,3599,3599,1598,245,639,240,test
1122d0538741b5.jpg,3456,3456,1451,680,587,496,test
6135e4ed3b664b.jpg,3600,3600,2109,847,932,526,test
7a9d9f74481a95.jpg,956,956,0,7,956,1023,test
2b8c519a27e92b.jpg,3600,3600,1488,822,565,367,test
59cb6560be526e.jpg,1630,1630,272,26,1251,855,test
1cbae88a46b4cb.jpg,1678,1678,227,122,845,509,test
1aa8753bc187e0.jpg,3599,3599,1255,1284,243,141,test
aead38072461da.jpg,3599,3599,1353,609,555,379,test
2fb8c4f0cdd394.jpg,1234,1234,254,57,219,85,test
6dece5181cb671.jpg,2784,2784,423,762,679,271,test
557bf76a33bdb2.jpg,2432,2432,851,27,391,161,test
70b89c17094ad1.jpg,669,669,0,62,518,332,test
816767c8a4dea1.jpg,3008,3008,1173,1364,102,61,test
c7af8c644d3258.jpg,716,716,0,8,700,944,test
1e3cfc1c6cd825.jpg,2091,2091,214,169,1544,1089,test
a7b665f9c2b95c.jpg,742,742,1,10,729,731,test
dabf8d06a7a73a.jpg,620,620,2,53,612,509,test
16f9c56d35319b.jpg,3599,3599,1531,834,1127,605,test
05004899504fed.jpg,1892,1892,1102,90,356,167,test
ae098ae13499d6.jpg,3600,3600,0,857,187,330,test
7b62e78c68fa49.jpg,993,993,0,0,70,95,test
2f5d267681a6aa.jpg,3504,3504,675,883,1015,328,test
fbdc09f6cf86c7.jpg,614,614,0,26,236,159,test
a70dbd1a1a52ea.jpg,1572,1572,629,64,372,126,test
bc859ee35c5e7e.jpg,335,335,0,0,335,420,test
bec8e9f61d5d04.jpg,1778,1778,217,84,995,778,test
641315f1963c74.jpg,2131,2131,762,426,599,186,test
5dc36c6d3e22fa.jpg,1584,1584,1393,216,191,100,test
3d05bda82f39e8.jpg,1056,1056,72,84,718,573,test
eae8ba841b8e4e.jpg,3078,3078,1125,608,696,233,test
9c2e61feb55b62.jpg,3599,3599,1758,1167,216,166,test
b6fe64980fb8a3.jpg,3599,3599,1207,691,1616,492,test
d65678e8be54dd.jpg,1361,1361,27,79,565,361,test
fd7b63223a18f1.jpg,1426,1426,809,24,404,152,test
8f276c458dbe72.jpg,3294,3294,1098,17,1056,460,test
5f34390908b293.jpg,3600,3600,1271,812,600,352,test
141a0cbb6e48ab.jpg,3600,3600,1270,452,1396,892,test
e9775bd943bcd7.jpg,1029,1029,92,44,610,389,test
3b398fdf9ad8e5.jpg,3600,3600,1491,491,1064,677,test
bdc6592e21d5b1.jpg,3600,3600,154,401,1262,670,test
d98e2e469c110b.jpg,3599,3599,1372,1079,269,88,test
77d1ac0fddec68.jpg,1187,1187,20,100,1167,808,test
c2bc48e3c2c5f0.jpg,3599,3599,974,1275,331,322,test
2bcf4f3d0bbe2f.jpg,1900,1900,540,8,395,125,test
460de319aedb45.jpg,1159,1159,87,139,271,85,test
f5681e45193f22.jpg,1026,1026,29,82,978,592,test
b4b02cb0ed08c4.jpg,2196,2196,2001,447,194,197,test
82ca809dcb4847.jpg,948,948,101,17,402,204,test
f22a9c8e6c4b45.jpg,3504,3504,1458,325,880,620,test
89b40b5cc668cf.jpg,176,176,1,16,173,122,test
cd2885bcf91983.jpg,498,498,81,23,231,169,test
74af5ad6d43188.jpg,3599,3599,1676,904,331,180,test
b16d3ce8459463.jpg,1324,1324,1,62,1323,1116,test
950b0e770292a2.jpg,3599,3599,1332,1715,531,399,test
b4c285deab6e9a.jpg,1758,1758,291,59,625,343,test
82e3a46b8a306f.jpg,2525,2525,246,67,751,434,test
74a1125088076b.jpg,3599,3599,1691,1136,141,89,test
8b4f407472ebef.jpg,2601,2601,483,94,1559,1063,test
cefff056f9ff3e.jpg,2790,2790,430,62,1841,816,test
b58d347b65a34a.jpg,800,800,349,75,225,85,test
66b8c9f142cdcc.jpg,1350,1350,1038,142,264,143,test
1a04fb45f71868.jpg,1644,1644,702,81,260,128,test
b9b30e1d87be33.jpg,999,999,75,103,813,508,test
98691640940e21.jpg,248,248,0,1,248,279,test
42a17f72c1f2d0.jpg,3599,3599,1321,718,823,213,test
608eff9e13084c.jpg,1389,1389,5,97,1346,980,test
3b27467f5a44e4.jpg,2240,2240,0,567,268,247,test
00ebefc158a5df.jpg,1010,1010,185,81,474,292,test
78adcd0724a7f8.jpg,1805,1805,532,337,762,587,test
21e8b22a31a39e.jpg,3599,3599,1274,1154,283,178,test
84a9448fa60dd9.jpg,1837,1837,509,227,759,624,test
52d2b237a0d492.jpg,1377,1377,757,465,156,86,test
2fcf13b96eee28.jpg,873,873,416,263,96,39,test
b81cebea23057a.jpg,1754,1754,406,66,325,110,test
830b3110011ef8.jpg,3600,3600,1401,837,394,338,test
85c0a6b0a44329.jpg,2506,2506,1416,197,956,548,test
89e9cf0090d19d.jpg,3599,3599,1643,1177,149,79,test
350e3c8db32795.jpg,3200,3200,704,845,391,201,test
81caaf01dd1ef1.jpg,2349,2349,1004,137,1057,660,test
5e35b961559abc.jpg,3599,3599,1796,917,267,185,test
1871c665af0b20.jpg,3599,3599,1350,983,323,143,test
154e27d55859d2.jpg,985,985,6,8,976,977,test
f5299c61e04f42.jpg,1871,1871,28,146,1759,1111,test
33614a4e3e552d.jpg,3456,3456,1529,912,241,237,test
666f5f1f313821.jpg,2052,2052,20,36,1897,628,test
da2f61858bf5eb.jpg,3600,3600,1759,1252,385,174,test
318f68331f00ba.jpg,381,381,3,24,315,217,test
cecd73b7719049.jpg,3599,3599,1787,1180,597,184,test
af0175be1c63b2.jpg,3600,3600,2163,52,1159,400,test
efc2ef673d9729.jpg,900,900,218,141,414,273,test
f3567f68b0ecdb.jpg,3600,3600,1759,1422,464,236,test
245a09036bacd1.jpg,3456,3456,1383,466,645,409,test
ce169a211b099f.jpg,1398,1398,0,13,1398,1553,test
bf1db3fd856289.jpg,1819,1819,69,141,1597,1016,test
62c30c34046dac.jpg,3599,3599,1513,1368,165,168,test
f2477076602b6d.jpg,2580,2580,612,415,1663,892,test
43c76df290df36.jpg,864,864,82,92,780,583,test
36f5496d680361.jpg,3599,3599,584,1635,389,153,test
889cbe0b01833a.jpg,3600,3600,2278,1343,200,157,test
34485442376ba2.jpg,3599,3599,1,2307,129,91,test
622922f07169c1.jpg,2240,2240,1583,733,380,206,test
cebcb93bdde780.jpg,3599,3599,1303,789,520,534,test
1cbd8732646d7d.jpg,1556,1556,570,43,452,191,test
629e670358ea5c.jpg,3456,3456,1398,857,580,389,test
d5ef7eec05f632.jpg,886,886,397,75,106,40,test
61f5747457310f.jpg,988,988,19,174,189,63,test
255e9ed34551e8.jpg,3456,3456,1183,537,912,620,test
80b62b6a75d0e8.jpg,3456,3456,1250,532,566,497,test
f59cf5862b0c62.jpg,2358,2358,1483,19,386,146,test
7ad99f5f8ad47a.jpg,3456,3456,1512,881,381,309,test
ca7dd8eafa143a.jpg,3600,3600,1371,721,187,94,test
c8dfdbeee43cb1.jpg,2517,2517,1056,91,697,270,test
c7abcfcca3a189.jpg,3103,3103,2051,70,461,190,test
67877ba54b2641.jpg,3600,3600,998,819,743,484,test
fedcd2f703be79.jpg,1709,1709,292,21,1417,986,test
61d0260a1f19aa.jpg,1184,1184,0,17,1172,1239,test
8573366eef3126.jpg,2738,2738,1334,708,433,280,test
3a29decdbabd1b.jpg,2116,2116,756,149,210,84,test
e4b3cc219c7a60.jpg,2076,2076,386,285,1124,710,test
60051e92e9e10a.jpg,3600,3600,1371,491,1058,651,test
1fc8df6330082a.jpg,3504,3504,1436,605,414,305,test
90a1431e07bd0e.jpg,336,336,10,10,287,202,test
a695829a0de7c1.jpg,3456,3456,1193,589,787,712,test
03f41734cf190c.jpg,3599,3599,1593,952,525,354,test
d211bd3335bbc7.jpg,416,416,0,3,413,523,test
2d9d63f3a8daf9.jpg,3600,3600,1622,820,298,93,test
652808677d34df.jpg,1641,1641,433,211,702,561,test
ede3b93bf72684.jpg,3456,3456,1450,873,400,384,test
3fa58a077e128f.jpg,3504,3504,1547,1183,492,318,test
c702ef23a7ed38.jpg,3600,3600,2467,1377,352,256,test
38a20da12328ef.jpg,3600,3600,1535,805,443,354,test
b08d4d421281aa.jpg,3599,3599,2053,1038,421,166,test
00661ed89a5a0d.jpg,3600,3600,1614,1103,234,122,test
f42b919b00926a.jpg,1559,1559,993,98,462,92,test
1ed77feec48125.jpg,2736,2736,911,1181,305,107,test
ac16eaf5a032f7.jpg,3600,3600,1351,991,239,85,test
bfc9b9aac00a14.jpg,2571,2571,1771,28,443,246,test
da95ee81767b65.jpg,1534,1534,382,152,702,309,test
8e1c9d3bab627b.jpg,3272,3272,1397,457,1207,635,test
4246d41960a0e3.jpg,1472,1472,11,26,1449,1326,test
b31d1232c34eae.jpg,3599,3599,1532,696,238,79,test
f89af9f255b5b1.jpg,3456,3456,1238,454,1036,581,test
1bbd8ad41f51d8.jpg,1955,1955,13,72,1939,1660,test
073c8a7cb56fb5.jpg,1462,1462,1,132,309,205,test
802435dd1e9097.jpg,3599,3599,1663,1472,375,137,test
2290a59858db12.jpg,3599,3599,1791,1207,329,289,test
b5d189d3e3b970.jpg,3600,3600,1400,843,626,415,test
ad84641f83da3a.jpg,3600,3600,1389,1024,374,250,test
79b7e2f8dc3649.jpg,1010,1010,263,52,746,433,test
a91f709237622d.jpg,2094,2094,961,567,320,216,test
68172f0ef7d406.jpg,3599,3599,652,1123,1629,1088,test
ce36fd1cae4bfe.jpg,679,679,155,41,192,70,test
